,PASSENGERID,SURVIVED,SEX,AGE,FARE,NEW_CABIN_BOOL,NEW_NAME_COUNT,NEW_NAME_DR,NEW_AGE_PCLASS,NEW_IS_ALONE,PCLASS_1,PCLASS_2,PCLASS_3,SIBSP_0,SIBSP_1,SIBSP_2,SIBSP_3,SIBSP_4,SIBSP_5,SIBSP_8,PARCH_0,PARCH_1,PARCH_2,PARCH_3,PARCH_4,PARCH_5,PARCH_6,EMBARKED_C,EMBARKED_Q,EMBARKED_S,NEW_NAME_WORD_COUNT_3,NEW_NAME_WORD_COUNT_4,NEW_NAME_WORD_COUNT_5,NEW_NAME_WORD_COUNT_6,NEW_NAME_WORD_COUNT_7,NEW_NAME_WORD_COUNT_8,NEW_NAME_WORD_COUNT_9,NEW_NAME_WORD_COUNT_14,NEW_TITLE_Master,NEW_TITLE_Miss,NEW_TITLE_Mr,NEW_TITLE_Mrs,NEW_TITLE_Rare,NEW_FAMILY_SIZE_1,NEW_FAMILY_SIZE_2,NEW_FAMILY_SIZE_3,NEW_FAMILY_SIZE_4,NEW_FAMILY_SIZE_5,NEW_FAMILY_SIZE_6,NEW_FAMILY_SIZE_7,NEW_FAMILY_SIZE_8,NEW_FAMILY_SIZE_11,NEW_AGE_CAT_mature,NEW_AGE_CAT_senior,NEW_AGE_CAT_young,NEW_SEX_CAT_maturefemale,NEW_SEX_CAT_maturemale,NEW_SEX_CAT_seniorfemale,NEW_SEX_CAT_seniormale
259,260,1,0,1.5812566010218283,0.0954164367952591,0,0.051502489812364265,0,1.1070308728114495,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
260,261,0,1,0.0513316853340547,-0.7961266098800885,0,-1.1689421490923344,0,0.8009889862655751,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
261,262,1,1,-2.0140669508444398,0.35860482934120075,0,0.7837692731551835,0,-1.6779502947560079,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
262,263,0,1,1.7342490925906056,2.0316232164746784,1,-1.1689421490923344,0,-0.3619701826087478,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
263,264,0,1,0.8162941431779415,-1.1747270817559212,1,-0.680764293530455,0,-0.7292204464637971,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
264,265,0,0,-0.6371345267254434,-0.7961266098800885,0,-1.0468976852018645,0,-0.025324107408285897,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
265,266,0,1,0.5103091600403867,-0.661784506956406,0,-1.1689421490923344,0,0.2501135904830011,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
266,267,0,1,-1.0196157556473868,0.7640737218017698,0,-0.1925864379685755,0,-0.4843869372270976,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
267,268,1,1,-0.3311495435878887,-0.7949053180353277,0,-0.31463090185904535,0,0.34192615644676344,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
268,269,1,0,2.1932265672969375,2.0316232164746784,1,2.248302839840822,0,-0.1783450506812231,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
269,270,1,0,0.4338129142559981,2.0316232164746784,1,-0.5587198296399851,0,-0.8822413897367344,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
270,271,0,1,0.0513316853340547,0.33967480574740916,0,-0.680764293530455,0,-1.0352623330096715,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
271,272,1,1,-0.3311495435878887,-1.1747270817559212,0,0.17354695370283416,0,0.34192615644676344,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
272,273,1,0,0.8927903889623302,-0.22211944284253596,0,1.7601249842789426,0,0.5561554770288756,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
273,274,0,1,0.5868054058247755,0.2761676298198501,1,-0.680764293530455,0,-0.8210330124275594,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
274,275,1,0,-0.6371345267254434,-0.7961266098800885,0,-0.07054197407810561,0,-0.025324107408285897,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
275,276,1,0,2.5757077962188815,2.0316232164746784,1,0.7837692731551835,0,-0.025324107408285897,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
276,277,0,0,1.1987753720998848,-0.7961266098800885,0,0.7837692731551835,0,2.1781774757220105,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
277,278,0,1,0.0513316853340547,-1.1747270817559212,0,0.051502489812364265,0,-0.11713667337204822,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
278,279,0,1,-1.7080819677068848,0.24807791739035287,0,-1.0468976852018645,0,-1.3107000309009587,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
279,280,1,0,0.4338129142559981,-0.18548068749971344,0,0.6617248092647137,0,1.2600518160843868,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
280,281,0,1,2.7143572417030857,-0.7961266098800885,0,-1.2909866129828045,0,3.9972139388790513,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
281,282,0,1,-0.10166080623472265,-0.7910362654711258,0,0.6617248092647137,0,0.6173638543380504,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
282,283,0,1,-1.0196157556473868,-0.710636180746836,0,-0.1925864379685755,0,-0.4843869372270976,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
283,284,1,1,-0.7901270182942207,-0.7814711077429595,0,-0.07054197407810561,0,-0.20894923933581055,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
284,285,0,1,0.0513316853340547,0.0954164367952591,1,-0.07054197407810561,0,-1.0352623330096715,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
285,286,0,1,0.28082042268722074,-0.7515494575463212,0,-0.9248532213113948,0,1.0764266841568622,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
286,287,1,1,0.0513316853340547,-0.710636180746836,0,-0.43667536574951527,0,0.8009889862655751,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
287,288,0,1,-0.5606382809410547,-0.7890040358414437,0,-0.8028087574209248,0,0.06648845855547644,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
288,289,1,1,0.9692866347467188,-0.539655322480331,0,-0.8028087574209248,0,0.6173638543380504,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
289,290,1,0,-0.5606382809410547,-0.7961266098800885,0,-0.8028087574209248,0,0.06648845855547644,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
290,291,1,0,-0.2546532978035,2.0316232164746784,0,0.17354695370283416,0,-1.1576790876280214,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
291,292,1,0,-0.7901270182942207,2.0316232164746784,1,1.5160360564980029,0,-1.3719084082101334,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
292,293,0,1,0.5103091600403867,-0.5457617817041348,1,-0.5587198296399851,0,0.2501135904830011,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
293,294,0,0,-0.40764578937227736,-0.7423897687106156,0,-0.9248532213113948,0,0.2501135904830011,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
294,295,0,1,-0.40764578937227736,-0.7890040358414437,0,-1.2909866129828045,0,0.2501135904830011,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
295,296,0,1,0.0513316853340547,0.1794803970538311,0,-1.1689421490923344,0,-1.0352623330096715,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
296,297,0,1,-0.4458939122644717,-0.8215685615901446,0,-1.0468976852018645,0,0.20420730750111993,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
297,298,0,0,-2.0905631966288283,2.0316232164746784,1,0.17354695370283416,0,-1.89217961533812,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
298,299,1,1,0.0513316853340547,0.3152489688521941,1,-0.680764293530455,0,-1.0352623330096715,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
299,300,1,0,1.5812566010218283,2.0316232164746784,1,2.248302839840822,0,-0.4231785599179227,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
300,301,1,0,-0.6371345267254434,-0.7961266098800885,0,1.6380805203884727,0,-0.025324107408285897,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
301,302,1,1,0.0513316853340547,-0.03892566612842342,0,-1.0468976852018645,0,0.8009889862655751,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
302,303,0,1,-0.7901270182942207,-1.1747270817559212,0,0.5396803453742438,0,-0.20894923933581055,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
303,304,1,0,-0.6371345267254434,-0.5714089104441106,1,-0.9248532213113948,0,-0.6680120691546222,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
304,305,0,1,0.0513316853340547,-0.7814711077429595,0,0.7837692731551835,0,0.8009889862655751,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
305,306,1,1,-2.173179142075968,2.0316232164746784,1,0.4176358814837739,0,-1.9252321390850744,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
306,307,1,0,-0.6371345267254434,2.0316232164746784,0,-0.43667536574951527,0,-1.3107000309009587,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
307,308,1,0,-0.9431195098629981,2.0316232164746784,1,2.248302839840822,0,-1.4331167855193083,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
308,309,0,1,0.0513316853340547,-0.002286910785600916,0,-0.9248532213113948,0,-0.11713667337204822,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
309,310,1,0,0.0513316853340547,1.6063596257942268,1,0.4176358814837739,0,-1.0352623330096715,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
310,311,1,0,-0.40764578937227736,2.0316232164746784,1,0.4176358814837739,0,-1.2188874649371961,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
311,312,1,0,-0.8666232640786095,2.0316232164746784,1,-0.07054197407810561,0,-1.402512596864721,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
312,313,0,0,-0.2546532978035,0.0954164367952591,0,1.271947128717063,0,-0.3619701826087478,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
313,314,0,1,-0.10166080623472265,-0.7890040358414437,0,-0.5587198296399851,0,0.6173638543380504,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
314,315,0,1,1.0457828805311076,0.1076293552428666,0,-1.0468976852018645,0,0.6785722316472254,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
315,316,1,0,-0.2546532978035,-0.7910362654711258,0,0.5396803453742438,0,0.43373872241052575,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
316,317,1,0,-0.40764578937227736,0.0954164367952591,0,1.0278582009361232,0,-0.4843869372270976,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
317,318,0,1,1.887241584159383,-0.490803648689901,0,-0.8028087574209248,1,1.351864382048149,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
318,319,1,0,0.12782793111844337,2.0316232164746784,1,-0.31463090185904535,0,-1.0046581443550842,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
319,320,1,0,0.8162941431779415,2.0316232164746784,1,2.248302839840822,0,-0.7292204464637971,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
320,321,0,1,-0.5606382809410547,-0.8205524467753036,0,-1.0468976852018645,0,0.06648845855547644,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
321,322,0,1,-0.17815705201911133,-0.7890040358414437,0,-1.2909866129828045,0,0.5255512883742881,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
322,323,1,0,0.0513316853340547,-0.5714089104441106,0,-0.1925864379685755,0,-0.11713667337204822,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
323,324,1,0,-0.5606382809410547,0.24197145816654914,0,2.248302839840822,0,-0.6068036918454474,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
324,325,0,1,0.0513316853340547,2.0316232164746784,0,-0.31463090185904535,0,0.8009889862655751,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
325,326,1,0,0.5103091600403867,2.0316232164746784,1,-0.31463090185904535,0,-0.8516372010821469,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
326,327,0,1,2.4227153046501035,-0.8700147664881139,0,-0.1925864379685755,0,3.647178531142208,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
327,328,1,0,0.5103091600403867,-0.539655322480331,1,-0.43667536574951527,0,0.2501135904830011,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
328,329,1,0,0.12782793111844337,-0.17204647720734526,0,2.248302839840822,0,0.8928015522293374,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
329,330,1,0,-1.0196157556473868,1.6576538832741783,1,0.17354695370283416,0,-1.4637209741738957,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
330,331,1,0,-0.6371345267254434,-0.03892566612842342,0,-1.0468976852018645,0,-0.025324107408285897,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
331,332,0,1,1.2370234949920793,0.21754562127133412,1,-0.9248532213113948,0,-0.5608974088635662,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
332,333,0,1,0.6633016516091641,2.0316232164746784,1,-0.1925864379685755,0,-0.790428823772972,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
333,334,0,1,-1.0196157556473868,-0.29539695352818096,0,0.5396803453742438,0,-0.4843869372270976,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
334,335,1,0,0.4338129142559981,2.0316232164746784,0,2.248302839840822,0,-0.8822413897367344,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
335,336,0,1,0.0513316853340547,-0.7890040358414437,0,-1.0468976852018645,0,0.8009889862655751,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
336,337,0,1,-0.025164560450333974,2.0316232164746784,1,-0.1925864379685755,0,-1.065866521664259,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
337,338,1,0,0.8927903889623302,2.0316232164746784,1,0.5396803453742438,0,-0.6986162578092097,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
338,339,1,1,1.1987753720998848,-0.7814711077429595,0,-0.680764293530455,0,2.1781774757220105,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
339,340,0,1,1.1987753720998848,0.5595073378043441,1,0.17354695370283416,0,-0.5761995031908599,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
340,341,1,1,-2.0905631966288283,0.0954164367952591,1,0.4176358814837739,0,-1.8309712380289451,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
341,342,1,0,-0.40764578937227736,2.0316232164746784,1,0.4176358814837739,0,-1.2188874649371961,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
342,343,0,1,-0.10166080623472265,-0.539655322480331,0,-0.07054197407810561,0,-0.239553427990398,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
343,344,0,1,-0.3311495435878887,-0.539655322480331,0,1.8821694481694125,0,-0.4231785599179227,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
344,345,0,1,0.5103091600403867,-0.539655322480331,0,-0.43667536574951527,0,0.2501135904830011,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
345,346,1,0,-0.40764578937227736,-0.539655322480331,1,0.29559141759330404,0,-0.4843869372270976,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
346,347,1,0,0.8162941431779415,-0.539655322480331,0,-0.1925864379685755,0,0.49494709971970063,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
